hour,day_of_week,weather,road_id,road_type,vehicle_count,is_weekend,congestion_level
16,Thursday,Stormy,R3,highway,262,0,High
13,Thursday,Rainy,R2,local,64,0,High
16,Tuesday,Rainy,R2,arterial,133,0,High
18,Wednesday,Clear,R3,local,56,0,Medium
15,Monday,Cloudy,R3,highway,149,0,Low
12,Monday,Clear,R6,highway,318,0,Medium
22,Thursday,Cloudy,R3,arterial,102,0,Medium
8,Tuesday,Rainy,R5,arterial,197,0,High
12,Monday,Foggy,R5,arterial,162,0,High
22,Sunday,Foggy,R1,arterial,62,1,Low
3,Sunday,Clear,R4,highway,32,1,Low
5,Tuesday,Clear,R2,local,3,0,Low
17,Saturday,Rainy,R5,arterial,80,1,Medium
9,Monday,Stormy,R7,highway,502,0,High
23,Friday,Foggy,R5,arterial,105,0,Medium
7,Sunday,Cloudy,R3,arterial,62,1,Low
18,Saturday,Stormy,R2,local,46,1,High
3,Sunday,Rainy,R4,arterial,18,1,Low
19,Saturday,Stormy,R5,local,32,1,Medium
14,Saturday,Clear,R8,local,56,1,Medium
22,Sunday,Cloudy,R5,arterial,71,1,Low
23,Monday,Rainy,R8,local,51,0,High
19,Tuesday,Rainy,R1,arterial,196,0,High
10,Sunday,Clear,R3,highway,264,1,Medium
5,Thursday,Cloudy,R3,local,8,0,Low
19,Sunday,Foggy,R1,local,46,1,Medium
2,Monday,Clear,R7,highway,34,0,Low
18,Saturday,Cloudy,R6,highway,205,1,Medium
6,Monday,Foggy,R3,arterial,97,0,Medium
7,Saturday,Foggy,R3,highway,204,1,Medium
15,Monday,Stormy,R2,local,50,0,High
16,Friday,Cloudy,R7,arterial,85,0,Medium
7,Tuesday,Clear,R1,arterial,189,0,High
1,Friday,Cloudy,R7,highway,52,0,Low
2,Sunday,Foggy,R2,highway,43,1,Low
4,Friday,Rainy,R2,highway,69,0,Low
20,Sunday,Foggy,R1,arterial,57,1,Low
18,Thursday,Clear,R6,arterial,182,0,High
17,Wednesday,Clear,R3,local,68,0,High
18,Tuesday,Foggy,R8,highway,499,0,High
13,Monday,Stormy,R1,local,75,0,High
6,Sunday,Stormy,R3,highway,62,1,Low
12,Thursday,Foggy,R6,arterial,155,0,High
22,Wednesday,Rainy,R2,local,30,0,Medium
1,Wednesday,Clear,R4,arterial,13,0,Low
1,Thursday,Stormy,R4,highway,32,0,Low
18,Sunday,Stormy,R3,highway,324,1,High
13,Wednesday,Rainy,R8,arterial,174,0,High
9,Sunday,Clear,R8,highway,203,1,Low
2,Thursday,Clear,R6,arterial,14,0,Low
20,Sunday,Stormy,R5,local,40,1,High
2,Friday,Clear,R4,highway,49,0,Low
9,Friday,Stormy,R7,local,79,0,High
19,Monday,Cloudy,R2,arterial,164,0,High
14,Wednesday,Stormy,R2,highway,368,0,High
15,Thursday,Foggy,R8,arterial,81,0,Medium
21,Sunday,Clear,R1,arterial,57,1,Low
20,Sunday,Cloudy,R4,arterial,80,1,Low
11,Saturday,Cloudy,R2,highway,374,1,High
22,Friday,Cloudy,R7,arterial,99,0,Medium
18,Monday,Cloudy,R2,highway,429,0,High
14,Sunday,Rainy,R7,highway,473,1,High
6,Sunday,Rainy,R8,arterial,30,1,Low
8,Saturday,Foggy,R8,highway,177,1,Medium
15,Monday,Stormy,R2,local,30,0,Medium
1,Sunday,Clear,R6,highway,22,1,Low
3,Monday,Cloudy,R1,local,10,0,Low
16,Tuesday,Cloudy,R1,local,23,0,Low
12,Monday,Stormy,R3,arterial,188,0,High
11,Thursday,Stormy,R4,highway,309,0,High
12,Thursday,Clear,R7,arterial,116,0,Medium
8,Wednesday,Rainy,R3,arterial,195,0,High
18,Wednesday,Foggy,R5,highway,499,0,High
4,Tuesday,Cloudy,R3,local,12,0,Low
4,Thursday,Clear,R1,highway,13,0,Low
1,Tuesday,Foggy,R3,local,6,0,Low
20,Wednesday,Foggy,R3,highway,218,0,Medium
2,Saturday,Stormy,R3,local,7,1,Low
12,Wednesday,Stormy,R1,highway,466,0,High
21,Friday,Foggy,R1,highway,320,0,High
2,Friday,Clear,R6,arterial,9,0,Low
14,Thursday,Clear,R8,highway,221,0,Low
7,Saturday,Cloudy,R1,arterial,83,1,Medium
12,Sunday,Clear,R6,highway,315,1,Medium
10,Thursday,Rainy,R2,highway,216,0,Medium
9,Thursday,Foggy,R6,arterial,196,0,High
6,Saturday,Rainy,R4,highway,30,1,Low
5,Wednesday,Stormy,R2,local,5,0,Low
10,Tuesday,Cloudy,R6,arterial,73,0,Low
2,Wednesday,Clear,R5,arterial,24,0,Low
3,Sunday,Foggy,R5,highway,44,1,Low
19,Thursday,Clear,R3,highway,357,0,Medium
10,Friday,Stormy,R7,highway,290,0,High
9,Tuesday,Rainy,R3,highway,498,0,High
18,Tuesday,Stormy,R1,arterial,197,0,High
1,Saturday,Rainy,R2,local,10,1,Low
22,Tuesday,Stormy,R3,local,46,0,High
23,Wednesday,Foggy,R2,highway,326,0,High
0,Friday,Clear,R6,arterial,21,0,Low
12,Monday,Cloudy,R4,highway,323,0,Medium
7,Tuesday,Stormy,R3,local,77,0,High
11,Saturday,Cloudy,R2,local,39,1,Medium
3,Friday,Clear,R5,local,10,0,Low
15,Friday,Foggy,R2,highway,311,0,High
16,Saturday,Cloudy,R8,arterial,91,1,Medium
10,Monday,Cloudy,R4,arterial,84,0,Medium
23,Wednesday,Rainy,R3,local,31,0,Medium
6,Sunday,Foggy,R3,highway,41,1,Low
15,Sunday,Rainy,R4,arterial,64,1,Low
9,Tuesday,Stormy,R3,highway,495,0,High
19,Wednesday,Clear,R2,highway,418,0,High
16,Thursday,Foggy,R1,highway,233,0,Medium
1,Sunday,Rainy,R1,local,7,1,Low
20,Saturday,Foggy,R6,highway,247,1,Medium
14,Tuesday,Cloudy,R3,arterial,105,0,Medium
8,Thursday,Rainy,R8,highway,498,0,High
13,Saturday,Cloudy,R4,arterial,114,1,Medium
22,Monday,Rainy,R6,arterial,108,0,Medium
22,Tuesday,Rainy,R6,arterial,114,0,Medium
10,Monday,Foggy,R6,highway,250,0,Medium
11,Saturday,Foggy,R8,arterial,150,1,High
2,Wednesday,Foggy,R2,highway,21,0,Low
2,Friday,Foggy,R1,arterial,18,0,Low
1,Sunday,Stormy,R8,arterial,12,1,Low
6,Sunday,Rainy,R2,highway,67,1,Low
4,Thursday,Stormy,R7,highway,45,0,Low
15,Thursday,Foggy,R8,highway,222,0,Medium
7,Wednesday,Foggy,R2,local,77,0,High
6,Thursday,Rainy,R7,arterial,111,0,Medium
17,Saturday,Cloudy,R1,arterial,65,1,Low
13,Wednesday,Cloudy,R3,local,55,0,Medium
15,Wednesday,Foggy,R1,arterial,75,0,Medium
10,Saturday,Rainy,R1,arterial,143,1,High
20,Friday,Stormy,R3,highway,248,0,Medium
11,Wednesday,Cloudy,R8,local,28,0,Low
5,Saturday,Clear,R6,highway,42,1,Low
10,Wednesday,Rainy,R5,arterial,103,0,Medium
22,Saturday,Cloudy,R1,highway,198,1,Low
0,Monday,Stormy,R3,highway,76,0,Low
22,Sunday,Stormy,R3,arterial,76,1,Medium
7,Friday,Stormy,R3,arterial,202,0,High
14,Monday,Rainy,R3,highway,309,0,High
20,Saturday,Rainy,R3,arterial,68,1,Medium
19,Saturday,Foggy,R3,highway,273,1,Medium
9,Wednesday,Cloudy,R1,local,75,0,High
8,Sunday,Stormy,R7,local,48,1,High
16,Friday,Foggy,R7,highway,280,0,Medium
22,Friday,Stormy,R8,local,35,0,Medium
6,Sunday,Rainy,R4,highway,63,1,Low
9,Thursday,Foggy,R6,highway,498,0,High
14,Tuesday,Foggy,R7,highway,289,0,Medium
13,Monday,Foggy,R4,arterial,138,0,High
12,Thursday,Clear,R4,highway,267,0,Medium
6,Monday,Rainy,R8,highway,179,0,Medium
2,Friday,Clear,R4,highway,32,0,Low
22,Monday,Foggy,R4,arterial,78,0,Medium
12,Friday,Stormy,R5,arterial,185,0,High
13,Thursday,Foggy,R6,highway,344,0,High
4,Tuesday,Rainy,R1,highway,54,0,Low
5,Tuesday,Rainy,R1,local,9,0,Low
13,Thursday,Clear,R7,highway,323,0,Medium
14,Monday,Rainy,R3,arterial,107,0,Medium
19,Tuesday,Rainy,R3,highway,498,0,High
6,Wednesday,Cloudy,R7,highway,215,0,Medium
19,Tuesday,Rainy,R4,local,77,0,High
7,Wednesday,Rainy,R1,highway,504,0,High
3,Monday,Rainy,R6,highway,76,0,Low
5,Monday,Stormy,R8,highway,32,0,Low
14,Monday,Stormy,R3,arterial,156,0,High
13,Thursday,Foggy,R4,local,66,0,High
6,Sunday,Clear,R6,arterial,11,1,Low
9,Wednesday,Cloudy,R3,arterial,186,0,High
5,Wednesday,Rainy,R6,local,16,0,Low
7,Tuesday,Cloudy,R7,arterial,195,0,High
5,Wednesday,Rainy,R5,arterial,25,0,Low
19,Monday,Rainy,R3,arterial,201,0,High
18,Sunday,Foggy,R6,arterial,79,1,Medium
15,Monday,Rainy,R2,highway,251,0,Medium
11,Friday,Cloudy,R1,arterial,60,0,Low
6,Wednesday,Rainy,R3,arterial,99,0,Medium
12,Sunday,Foggy,R1,highway,405,1,High
7,Thursday,Stormy,R7,arterial,199,0,High
21,Wednesday,Rainy,R7,local,53,0,High
0,Saturday,Foggy,R7,arterial,21,1,Low
13,Sunday,Foggy,R1,arterial,170,1,High
0,Thursday,Clear,R2,local,8,0,Low
9,Tuesday,Stormy,R3,highway,496,0,High
2,Friday,Cloudy,R2,local,2,0,Low
20,Sunday,Rainy,R4,highway,149,1,Low
17,Tuesday,Clear,R6,highway,409,0,High
15,Tuesday,Clear,R1,highway,141,0,Low
16,Tuesday,Stormy,R4,highway,319,0,High
19,Sunday,Clear,R1,local,21,1,Low
21,Sunday,Rainy,R4,arterial,103,1,Medium
13,Monday,Foggy,R7,highway,382,0,High
20,Thursday,Stormy,R5,highway,204,0,Medium
23,Sunday,Clear,R8,local,20,1,Low
22,Wednesday,Foggy,R8,arterial,94,0,Medium
6,Monday,Rainy,R2,highway,209,0,Medium
11,Thursday,Rainy,R1,local,29,0,Medium
3,Wednesday,Rainy,R6,arterial,24,0,Low
20,Saturday,Stormy,R7,local,25,1,Medium
15,Friday,Clear,R8,arterial,83,0,Low
21,Monday,Stormy,R8,local,57,0,High
2,Thursday,Foggy,R6,local,8,0,Low
0,Sunday,Rainy,R1,arterial,25,1,Low
6,Sunday,Foggy,R2,local,4,1,Low
2,Thursday,Stormy,R4,local,6,0,Low
21,Tuesday,Foggy,R4,arterial,65,0,Low
19,Wednesday,Rainy,R3,highway,504,0,High
8,Friday,Foggy,R4,arterial,195,0,High
13,Monday,Clear,R3,highway,276,0,Medium
20,Sunday,Clear,R7,arterial,54,1,Low
11,Thursday,Cloudy,R3,arterial,107,0,Medium
17,Saturday,Stormy,R8,highway,291,1,High
0,Sunday,Rainy,R6,highway,69,1,Low
13,Wednesday,Stormy,R2,arterial,198,0,High
3,Saturday,Foggy,R6,arterial,15,1,Low
9,Monday,Rainy,R4,highway,501,0,High
21,Sunday,Rainy,R2,highway,161,1,Medium
6,Wednesday,Cloudy,R1,highway,216,0,Medium
16,Saturday,Stormy,R7,highway,173,1,Medium
12,Thursday,Foggy,R3,arterial,158,0,High
11,Tuesday,Clear,R7,arterial,103,0,Medium
21,Friday,Foggy,R3,local,41,0,Medium
22,Tuesday,Stormy,R2,arterial,101,0,High
16,Saturday,Stormy,R5,arterial,107,1,High
17,Sunday,Rainy,R4,arterial,92,1,Medium
22,Sunday,Stormy,R6,arterial,67,1,Medium
14,Thursday,Cloudy,R4,highway,237,0,Medium
17,Sunday,Stormy,R8,arterial,98,1,Medium
16,Wednesday,Cloudy,R8,local,36,0,Medium
14,Friday,Clear,R3,highway,223,0,Low
23,Friday,Rainy,R3,local,43,0,Medium
0,Wednesday,Clear,R4,arterial,19,0,Low
22,Sunday,Foggy,R8,highway,145,1,Low
1,Wednesday,Stormy,R1,local,11,0,Low
3,Saturday,Cloudy,R5,arterial,18,1,Low
3,Monday,Stormy,R1,highway,42,0,Low
10,Tuesday,Stormy,R1,local,42,0,High
13,Monday,Rainy,R7,arterial,155,0,High
22,Sunday,Stormy,R5,arterial,102,1,High
19,Tuesday,Cloudy,R8,arterial,155,0,High
3,Thursday,Foggy,R1,arterial,6,0,Low
16,Tuesday,Cloudy,R8,local,29,0,Low
12,Saturday,Rainy,R5,local,73,1,High
13,Sunday,Clear,R7,arterial,104,1,Medium
13,Saturday,Stormy,R5,arterial,174,1,High
20,Monday,Clear,R2,highway,131,0,Low
7,Saturday,Clear,R3,highway,114,1,Low
10,Wednesday,Foggy,R1,arterial,111,0,Medium
7,Friday,Cloudy,R8,highway,453,0,High
7,Wednesday,Rainy,R6,local,76,0,High
16,Monday,Foggy,R7,arterial,83,0,Medium
10,Tuesday,Stormy,R8,arterial,137,0,High
20,Monday,Rainy,R2,highway,301,0,High
23,Wednesday,Cloudy,R7,local,29,0,Low
7,Thursday,Cloudy,R6,highway,448,0,High
2,Monday,Stormy,R7,highway,58,0,Low
1,Sunday,Rainy,R8,arterial,23,1,Low
23,Thursday,Stormy,R5,arterial,124,0,High
11,Wednesday,Rainy,R3,arterial,74,0,Medium
22,Sunday,Rainy,R6,arterial,66,1,Medium
20,Wednesday,Cloudy,R8,highway,156,0,Low
17,Wednesday,Cloudy,R1,arterial,165,0,High
21,Tuesday,Stormy,R3,local,50,0,High
4,Friday,Clear,R3,local,6,0,Low
12,Wednesday,Clear,R7,highway,296,0,Medium
4,Monday,Rainy,R2,arterial,27,0,Low
3,Tuesday,Clear,R3,highway,32,0,Low
4,Saturday,Rainy,R1,arterial,10,1,Low
8,Sunday,Clear,R2,local,15,1,Low
6,Monday,Rainy,R7,arterial,103,0,Medium
2,Wednesday,Cloudy,R8,highway,39,0,Low
21,Monday,Rainy,R7,arterial,97,0,Medium
23,Tuesday,Foggy,R2,local,46,0,Medium
4,Thursday,Clear,R5,arterial,19,0,Low
19,Saturday,Foggy,R4,highway,231,1,Medium
14,Saturday,Cloudy,R3,highway,315,1,Medium
20,Sunday,Rainy,R8,highway,150,1,Low
14,Saturday,Foggy,R2,local,69,1,High
14,Tuesday,Foggy,R1,arterial,107,0,Medium
13,Friday,Clear,R1,highway,320,0,Medium
19,Sunday,Rainy,R6,arterial,86,1,Medium
11,Saturday,Cloudy,R4,arterial,111,1,Medium
15,Sunday,Clear,R3,local,27,1,Low
11,Friday,Cloudy,R2,highway,172,0,Low
6,Sunday,Stormy,R2,local,2,1,Low
3,Thursday,Clear,R4,highway,33,0,Low
21,Thursday,Rainy,R8,local,51,0,High
18,Thursday,Clear,R5,arterial,155,0,Medium
22,Friday,Rainy,R4,highway,334,0,High
11,Thursday,Stormy,R8,arterial,148,0,High
1,Tuesday,Foggy,R3,highway,27,0,Low
12,Monday,Cloudy,R3,highway,304,0,Medium
5,Saturday,Rainy,R4,highway,37,1,Low
9,Saturday,Foggy,R5,highway,253,1,Medium
2,Sunday,Rainy,R2,highway,44,1,Low
0,Friday,Clear,R5,arterial,14,0,Low
2,Monday,Foggy,R1,local,9,0,Low
1,Monday,Cloudy,R4,arterial,24,0,Low
16,Friday,Rainy,R4,arterial,79,0,Medium
14,Friday,Cloudy,R6,highway,192,0,Low
9,Wednesday,Stormy,R7,arterial,202,0,High
14,Monday,Clear,R7,local,26,0,Low
16,Tuesday,Foggy,R1,arterial,113,0,Medium
14,Thursday,Rainy,R6,local,43,0,Medium
23,Wednesday,Rainy,R3,highway,297,0,High
22,Tuesday,Clear,R7,highway,208,0,Low
3,Wednesday,Foggy,R3,highway,52,0,Low
6,Sunday,Rainy,R8,arterial,16,1,Low
11,Wednesday,Foggy,R2,local,42,0,Medium
23,Thursday,Stormy,R4,local,52,0,High
20,Monday,Rainy,R1,highway,284,0,Medium
0,Monday,Clear,R3,highway,32,0,Low
3,Tuesday,Foggy,R2,arterial,10,0,Low
3,Saturday,Cloudy,R7,highway,39,1,Low
14,Saturday,Cloudy,R1,arterial,120,1,Medium
20,Saturday,Cloudy,R4,arterial,65,1,Low
15,Wednesday,Stormy,R8,highway,269,0,High
12,Wednesday,Cloudy,R4,arterial,137,0,Medium
14,Wednesday,Cloudy,R4,highway,203,0,Low
0,Tuesday,Cloudy,R4,local,0,0,Low
9,Friday,Foggy,R6,arterial,193,0,High
5,Saturday,Clear,R4,arterial,23,1,Low
23,Wednesday,Stormy,R6,arterial,112,0,High
14,Tuesday,Foggy,R5,arterial,71,0,Medium
7,Tuesday,Clear,R2,highway,446,0,High
19,Tuesday,Cloudy,R5,highway,393,0,High
23,Wednesday,Clear,R7,highway,175,0,Low
3,Saturday,Rainy,R1,local,10,1,Low
21,Wednesday,Cloudy,R3,arterial,64,0,Low
2,Monday,Clear,R2,arterial,23,0,Low
5,Monday,Stormy,R7,arterial,25,0,Low
1,Wednesday,Clear,R8,highway,56,0,Low
5,Monday,Rainy,R8,highway,33,0,Low
10,Monday,Stormy,R4,highway,276,0,High
18,Thursday,Clear,R7,highway,383,0,Medium
2,Wednesday,Cloudy,R6,highway,26,0,Low
15,Sunday,Clear,R5,arterial,82,1,Low
21,Monday,Foggy,R6,arterial,91,0,Medium
14,Wednesday,Stormy,R8,highway,387,0,High
16,Friday,Cloudy,R3,local,38,0,Medium
5,Friday,Foggy,R6,local,3,0,Low
22,Saturday,Foggy,R3,arterial,95,1,Medium
16,Sunday,Stormy,R4,highway,167,1,Medium
1,Saturday,Rainy,R3,highway,33,1,Low
6,Friday,Cloudy,R4,local,34,0,Medium
6,Thursday,Foggy,R3,local,32,0,Medium
16,Sunday,Clear,R6,arterial,57,1,Low
8,Wednesday,Stormy,R8,highway,498,0,High
13,Monday,Rainy,R1,arterial,179,0,High
5,Thursday,Clear,R4,highway,35,0,Low
20,Wednesday,Cloudy,R2,local,29,0,Low
18,Friday,Foggy,R5,arterial,181,0,High
21,Thursday,Clear,R7,local,35,0,Low
1,Wednesday,Foggy,R8,highway,54,0,Low
19,Sunday,Foggy,R4,local,39,1,Medium
8,Wednesday,Clear,R7,arterial,168,0,High
8,Tuesday,Foggy,R6,arterial,195,0,High
21,Thursday,Foggy,R8,local,45,0,Medium
6,Wednesday,Foggy,R2,local,49,0,Medium
14,Sunday,Cloudy,R7,highway,380,1,High
8,Sunday,Rainy,R6,arterial,127,1,High
9,Friday,Rainy,R2,local,75,0,High
1,Thursday,Rainy,R4,arterial,29,0,Low
5,Saturday,Foggy,R7,highway,37,1,Low
2,Sunday,Foggy,R7,arterial,13,1,Low
19,Saturday,Cloudy,R5,arterial,78,1,Low
2,Thursday,Stormy,R3,highway,41,0,Low
4,Sunday,Stormy,R3,local,3,1,Low
8,Monday,Stormy,R6,highway,502,0,High
12,Monday,Foggy,R6,highway,366,0,High
5,Saturday,Rainy,R5,highway,67,1,Low
16,Sunday,Cloudy,R3,highway,165,1,Low
17,Tuesday,Cloudy,R3,highway,492,0,High
6,Saturday,Cloudy,R2,highway,31,1,Low
3,Wednesday,Stormy,R2,local,4,0,Low
12,Thursday,Stormy,R3,highway,407,0,High
18,Wednesday,Foggy,R6,highway,494,0,High
5,Sunday,Cloudy,R7,arterial,12,1,Low
6,Saturday,Foggy,R7,local,3,1,Low
0,Friday,Cloudy,R5,highway,41,0,Low
14,Sunday,Clear,R5,highway,278,1,Medium
15,Wednesday,Foggy,R4,highway,296,0,Medium
7,Friday,Cloudy,R1,highway,483,0,High
22,Friday,Stormy,R5,highway,256,0,High
5,Thursday,Foggy,R2,arterial,21,0,Low
23,Saturday,Cloudy,R8,highway,241,1,Medium
6,Tuesday,Rainy,R2,highway,179,0,Medium
16,Monday,Stormy,R7,arterial,147,0,High
20,Saturday,Foggy,R6,arterial,113,1,Medium
18,Sunday,Stormy,R4,local,47,1,High
17,Saturday,Clear,R5,highway,134,1,Low
12,Saturday,Cloudy,R6,highway,328,1,Medium
9,Wednesday,Cloudy,R4,arterial,171,0,High
4,Thursday,Foggy,R2,arterial,9,0,Low
22,Saturday,Foggy,R3,highway,163,1,Low
10,Wednesday,Cloudy,R6,arterial,58,0,Low
12,Friday,Stormy,R5,arterial,172,0,High
14,Wednesday,Rainy,R1,highway,193,0,Medium
10,Sunday,Clear,R3,arterial,117,1,Medium
9,Sunday,Stormy,R7,highway,320,1,High
6,Friday,Foggy,R5,highway,233,0,Medium
10,Sunday,Foggy,R7,local,55,1,High
12,Thursday,Rainy,R2,highway,444,0,High
2,Friday,Clear,R8,arterial,13,0,Low
0,Thursday,Cloudy,R5,arterial,11,0,Low
22,Monday,Stormy,R3,highway,251,0,High
1,Sunday,Foggy,R7,arterial,24,1,Low
21,Sunday,Stormy,R1,arterial,95,1,Medium
12,Thursday,Foggy,R1,arterial,153,0,High
19,Sunday,Stormy,R8,local,32,1,Medium
13,Friday,Foggy,R1,arterial,148,0,High
6,Thursday,Rainy,R2,local,56,0,High
11,Saturday,Clear,R2,highway,332,1,Medium
0,Saturday,Rainy,R6,arterial,14,1,Low
9,Friday,Clear,R4,local,70,0,High
3,Thursday,Foggy,R2,highway,44,0,Low
4,Tuesday,Cloudy,R3,arterial,5,0,Low
4,Saturday,Clear,R7,local,9,1,Low
6,Friday,Clear,R6,highway,212,0,Low
18,Monday,Cloudy,R8,arterial,162,0,High
10,Monday,Clear,R3,highway,208,0,Low
17,Tuesday,Stormy,R7,arterial,200,0,High
7,Tuesday,Foggy,R3,highway,497,0,High
23,Wednesday,Clear,R3,highway,243,0,Medium
23,Tuesday,Rainy,R7,highway,344,0,High
2,Friday,Clear,R1,highway,54,0,Low
11,Wednesday,Foggy,R2,highway,266,0,Medium
6,Tuesday,Stormy,R2,arterial,152,0,High
3,Thursday,Foggy,R7,local,12,0,Low
21,Tuesday,Clear,R1,arterial,70,0,Low
20,Friday,Rainy,R1,highway,235,0,Medium
5,Friday,Rainy,R6,arterial,13,0,Low
13,Friday,Clear,R8,highway,308,0,Medium
2,Thursday,Cloudy,R2,highway,32,0,Low
6,Monday,Rainy,R6,arterial,94,0,Medium
3,Tuesday,Cloudy,R4,arterial,29,0,Low
7,Thursday,Foggy,R7,arterial,203,0,High
13,Monday,Foggy,R3,arterial,160,0,High
7,Thursday,Clear,R7,highway,425,0,High
7,Thursday,Foggy,R1,arterial,199,0,High
15,Monday,Foggy,R2,arterial,108,0,Medium
7,Sunday,Clear,R8,arterial,48,1,Low
19,Wednesday,Clear,R4,highway,415,0,High
14,Tuesday,Stormy,R3,arterial,118,0,High
8,Monday,Stormy,R7,arterial,201,0,High
19,Sunday,Clear,R1,arterial,76,1,Low
20,Thursday,Rainy,R7,highway,309,0,High
22,Wednesday,Foggy,R2,highway,314,0,High
3,Friday,Cloudy,R4,arterial,17,0,Low
14,Wednesday,Rainy,R8,arterial,123,0,High
13,Monday,Rainy,R6,arterial,170,0,High
8,Monday,Cloudy,R6,highway,478,0,High
15,Wednesday,Rainy,R1,arterial,93,0,Medium
20,Monday,Stormy,R4,arterial,101,0,High
21,Sunday,Clear,R6,arterial,69,1,Low
21,Saturday,Clear,R5,arterial,49,1,Low
5,Friday,Stormy,R2,local,2,0,Low
4,Friday,Stormy,R3,highway,95,0,Low
9,Tuesday,Rainy,R4,highway,501,0,High
19,Friday,Clear,R7,arterial,174,0,High
14,Thursday,Cloudy,R4,arterial,83,0,Medium
22,Sunday,Stormy,R3,arterial,74,1,Medium
22,Wednesday,Cloudy,R3,local,31,0,Low
12,Tuesday,Stormy,R6,arterial,179,0,High
13,Wednesday,Cloudy,R7,arterial,140,0,Medium
10,Wednesday,Cloudy,R1,local,39,0,Medium
13,Saturday,Stormy,R7,arterial,191,1,High
21,Tuesday,Stormy,R4,arterial,100,0,High
1,Friday,Stormy,R5,arterial,32,0,Low
10,Wednesday,Rainy,R3,highway,197,0,Medium
19,Wednesday,Cloudy,R2,highway,398,0,High
3,Wednesday,Cloudy,R3,highway,60,0,Low
23,Sunday,Clear,R8,local,27,1,Low
4,Wednesday,Cloudy,R2,highway,48,0,Low
8,Monday,Rainy,R8,highway,502,0,High
23,Saturday,Foggy,R5,highway,233,1,Medium
0,Tuesday,Rainy,R6,arterial,14,0,Low
7,Monday,Foggy,R1,arterial,201,0,High
18,Sunday,Stormy,R1,highway,253,1,High
0,Friday,Clear,R3,local,6,0,Low
3,Friday,Rainy,R3,arterial,5,0,Low
7,Wednesday,Foggy,R7,arterial,202,0,High
3,Saturday,Clear,R3,arterial,13,1,Low
4,Tuesday,Clear,R1,highway,44,0,Low
22,Tuesday,Stormy,R4,arterial,79,0,Medium
11,Monday,Clear,R1,arterial,85,0,Low
8,Saturday,Foggy,R1,highway,159,1,Low
11,Wednesday,Rainy,R3,highway,196,0,Medium
22,Friday,Clear,R1,highway,161,0,Low
11,Thursday,Rainy,R8,highway,234,0,Medium
9,Tuesday,Foggy,R5,arterial,197,0,High
20,Friday,Stormy,R8,highway,382,0,High
10,Monday,Stormy,R6,arterial,150,0,High
17,Tuesday,Clear,R6,local,62,0,Medium
1,Monday,Foggy,R3,highway,65,0,Low
8,Saturday,Rainy,R3,arterial,107,1,Medium
20,Saturday,Stormy,R7,arterial,88,1,Medium
15,Saturday,Foggy,R8,arterial,101,1,Medium
6,Wednesday,Cloudy,R1,highway,268,0,Medium
22,Sunday,Foggy,R6,arterial,61,1,Low
3,Saturday,Stormy,R4,local,8,1,Low
0,Thursday,Cloudy,R6,arterial,22,0,Low
16,Thursday,Foggy,R1,arterial,131,0,High
21,Monday,Clear,R7,arterial,81,0,Low
4,Sunday,Cloudy,R8,arterial,21,1,Low
18,Saturday,Foggy,R4,highway,280,1,Medium
21,Sunday,Rainy,R2,local,38,1,Medium
11,Thursday,Rainy,R7,highway,217,0,Medium
19,Saturday,Cloudy,R1,arterial,67,1,Low
22,Tuesday,Stormy,R2,highway,279,0,High
22,Thursday,Cloudy,R1,highway,174,0,Low
7,Friday,Rainy,R5,highway,496,0,High
2,Thursday,Rainy,R5,highway,57,0,Low
19,Monday,Stormy,R2,local,81,0,High
21,Wednesday,Foggy,R8,local,33,0,Medium
7,Friday,Rainy,R7,local,84,0,High
2,Monday,Foggy,R5,arterial,27,0,Low
6,Friday,Cloudy,R5,highway,203,0,Low
6,Sunday,Rainy,R1,local,3,1,Low
22,Wednesday,Stormy,R7,highway,278,0,High
22,Tuesday,Cloudy,R2,highway,268,0,Medium
23,Wednesday,Cloudy,R5,arterial,51,0,Low
20,Saturday,Rainy,R7,arterial,101,1,Medium
17,Sunday,Rainy,R8,local,32,1,Medium
8,Monday,Rainy,R2,highway,502,0,High
17,Sunday,Foggy,R1,arterial,49,1,Low
5,Monday,Foggy,R2,local,8,0,Low
4,Wednesday,Rainy,R7,arterial,28,0,Low
7,Friday,Clear,R4,highway,382,0,Medium
0,Saturday,Rainy,R7,highway,21,1,Low
15,Tuesday,Stormy,R2,local,51,0,High
19,Thursday,Cloudy,R4,local,75,0,High
10,Wednesday,Clear,R2,highway,141,0,Low
20,Monday,Foggy,R8,arterial,113,0,Medium
23,Tuesday,Cloudy,R4,arterial,96,0,Medium
11,Monday,Foggy,R5,highway,224,0,Medium
19,Friday,Cloudy,R5,highway,394,0,High
13,Tuesday,Clear,R5,arterial,122,0,Medium
18,Saturday,Rainy,R7,arterial,96,1,Medium
12,Wednesday,Foggy,R8,arterial,137,0,High
19,Saturday,Rainy,R6,highway,283,1,Medium
18,Wednesday,Rainy,R6,highway,497,0,High
6,Sunday,Foggy,R7,arterial,12,1,Low
17,Saturday,Cloudy,R2,highway,157,1,Low
16,Wednesday,Stormy,R6,local,43,0,High
13,Thursday,Stormy,R8,highway,444,0,High
15,Thursday,Clear,R7,arterial,66,0,Low
1,Thursday,Foggy,R7,arterial,24,0,Low
8,Sunday,Rainy,R5,arterial,59,1,Low
0,Wednesday,Stormy,R3,local,10,0,Low
13,Friday,Foggy,R3,local,55,0,High
